Record_ID,Age,Community_Buildin,Community_Membership_Family,Community_Membership_Hobbies,Community_Membership_None,Community_Membership_Other,Community_Membership_Political,Community_Membership_Professional,Community_Membership_Religious,Community_Membership_Support,Country,Disability_Cognitive,Disability_Hearing,Disability_Motor,Disability_Not_Impaired,Disability_Not_Say,Disability_Vision,Education_Attainment,Falsification_of_Information,Gender,Household_Income,How_You_Heard_About_Survey_Banner,How_You_Heard_About_Survey_Friend,How_You_Heard_About_Survey_Mailing_List,How_You_Heard_About_Survey_Others,How_You_Heard_About_Survey_Printed_Media,How_You_Heard_About_Survey_Remebered,How_You_Heard_About_Survey_Search_Engine,How_You_Heard_About_Survey_Usenet_News,How_You_Heard_About_Survey_WWW_Page,Major_Geographical_Location,Major_Occupation,Marital_Status,Most_Import_Issue_Facing_the_Internet,Opinions_on_-Censorship,Primary_Language,Primary_Place_of_WWW_Access,Race,Not_Purchasing_Bad_experience,Not_Purchasing_Bad_press,Not_Purchasing_Cant_find,Not_Purchasing_Company_policy,Not_Purchasing_Easier_locally,Not_Purchasing_Enough_info,Not_Purchasing_Judge_quality,Not_Purchasing_Never_tried,Not_Purchasing_No_credit,Not_Purchasing_Not_applicable,Not_Purchasing_Not_option,Not_Purchasing_Other,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Receipt,Not_Purchasing_Security,Not_Purchasing_Too_complicated,Not_Purchasing_Uncomfortable,Not_Purchasing_Unfamiliar_vendor,Registered_to_Vote,Sexual_Preference,Web_Ordering,Web_Page_Creation,Who_Pays_for_Access_Dont_Know,Who_Pays_for_Access_Other,Who_Pays_for_Access_Parents,Who_Pays_for_Access_School,Who_Pays_for_Access_Self,Who_Pays_for_Access_Work,Willingness_to_Pay_Fees,Years_on_Internet
2609,39,0,1,1,0,1,1,1,0,1,7,0,0,0,1,0,0,3,1,0,3,0,0,0,1,0,0,0,0,0,5,0,4,4,3,1,2,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,3,2,1,0,0,0,0,1,0,4,2
2610,42,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,3,1,0,7,0,0,0,1,0,0,0,0,0,5,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,1,99,2
2611,22,98,0,0,0,0,0,1,0,0,45,0,0,0,1,0,0,3,6,0,2,0,0,0,1,0,0,0,0,0,5,3,5,1,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0,1,0,0,99,3
2612,19,1,0,0,1,0,0,0,0,0,47,0,0,0,1,0,0,3,6,1,0,0,0,0,0,0,0,0,0,1,5,3,5,98,3,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,0,0,99,2
2613,30,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,1,3,1,0,6,0,1,0,0,0,0,0,0,0,5,99,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,99,2
2614,40,0,1,1,0,0,1,1,1,1,23,0,0,0,1,0,0,3,1,1,2,0,0,0,0,0,1,0,0,0,5,0,3,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,3
2615,29,0,0,0,1,0,1,0,0,0,29,0,0,0,1,0,0,3,1,1,6,0,0,0,0,0,0,0,0,1,5,2,5,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,5,1
2616,49,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6,1,0,8,0,0,1,0,0,0,0,1,0,5,3,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,2
2617,49,0,0,1,0,0,0,0,0,0,43,0,0,0,1,0,0,4,1,1,6,0,0,0,0,0,0,0,0,1,5,1,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,4,4
2618,20,2,0,0,0,1,0,0,0,0,35,0,0,0,0,0,1,3,3,1,1,1,0,0,0,0,0,1,0,1,5,3,5,6,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,99,2
2619,32,0,1,1,0,1,0,1,0,0,35,0,0,0,1,0,0,4,1,1,6,0,0,0,0,0,0,0,0,1,5,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,4
2620,29,0,0,1,0,0,0,1,0,0,45,0,0,0,1,0,0,6,2,1,5,0,1,0,1,0,0,0,0,0,5,3,99,6,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,2,4
2621,36,98,1,1,0,0,0,0,0,0,30,0,0,0,1,0,0,3,1,1,4,0,0,0,0,0,0,0,0,1,5,2,5,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2,1,0,0,0,0,1,0,99,3
2622,49,0,0,0,0,0,0,1,1,0,33,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,5,3,3,0,1,1,0,99,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,1,2,2,0,0,0,0,1,0,4,3
2623,30,0,0,1,0,1,0,1,0,0,106,0,0,0,1,0,0,5,2,1,3,0,0,0,0,0,1,0,0,0,4,0,5,6,1,35,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,1,1,3,3
2624,27,2,0,0,0,0,0,1,0,0,35,0,1,0,0,0,0,5,2,0,5,0,0,0,0,0,0,1,0,1,5,3,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,4
2625,2,45,0,0,0,0,1,0,0,0,0,23,0,1,0,0,0,0,3,1,1,4,0,0,1,0,1,0,0,0,0,5,2,3,2,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,99
2626,36,2,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,4,1,1,6,0,0,0,0,0,0,0,0,1,5,0,3,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,99,1
2627,52,98,1,0,0,1,0,0,0,0,40,0,0,0,1,0,0,7,5,0,6,0,0,0,0,0,0,0,0,1,5,2,3,1,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,1
2628,45,2,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,4,1,0,4,0,0,0,0,0,0,0,0,1,5,3,3,99,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,0,0,0,0,1,1,5,2
2629,57,98,0,0,1,0,0,0,0,0,32,0,0,0,1,0,0,4,2,1,7,0,0,0,0,0,0,0,0,1,5,2,3,99,3,199,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,4,1
2630,26,98,1,1,0,0,0,1,0,0,7,0,0,0,1,0,0,5,1,1,3,0,0,0,0,0,0,0,0,1,5,3,5,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,1,4,2
2631,53,0,0,0,0,0,0,1,0,0,63,0,0,0,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,1,6,99,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,3
2632,33,98,0,0,0,0,0,1,0,0,29,0,0,0,1,0,0,5,2,1,8,0,0,0,1,0,0,0,0,0,5,1,3,1,2,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,2
2633,38,0,0,1,0,0,0,0,0,0,35,0,0,0,1,0,0,1,2,1,5,0,0,0,0,0,0,0,0,1,5,99,5,2,1,1,2,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,4,0
2634,22,98,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,4,2,0,3,0,0,0,0,0,0,0,0,1,5,2,5,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,2,2,0,0,0,0,0,1,4,2
2635,48,2,1,0,0,0,0,0,0,0,40,0,0,0,1,0,0,5,1,1,8,0,0,0,0,0,0,1,0,1,5,1,3,6,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,0,0,0,0,1,0,99,3
2636,37,0,1,1,0,1,0,0,0,0,43,0,0,0,1,0,0,3,1,1,3,1,0,0,0,0,0,0,0,1,5,2,4,2,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,99,0
2637,21,98,0,0,1,0,0,0,0,0,32,0,0,0,1,0,0,1,1,0,4,0,0,0,1,0,0,0,0,0,5,99,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,0,0,0,0,1,0,99,1
2638,0,98,0,0,1,0,0,0,0,0,13,0,0,0,1,0,0,3,6,1,5,0,0,0,0,0,0,0,0,1,5,0,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,99,3
2639,35,0,0,1,0,0,0,0,0,0,55,0,0,0,1,0,0,4,3,1,6,0,0,0,0,0,0,0,0,1,4,0,3,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,0,0,0,1,4,3
2640,23,98,1,1,0,0,0,1,0,0,13,0,0,0,1,0,0,4,1,0,3,0,0,0,1,0,0,0,0,0,5,1,5,2,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,2,0,0,0,0,0,1,99,2
2641,24,98,0,0,0,1,1,1,0,0,51,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,6,99,3,6,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,99,2
2642,49,0,1,1,0,0,0,1,1,0,41,0,0,0,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,5,2,3,2,1,1,2,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,3
2643,27,0,1,1,0,0,0,1,1,0,7,0,0,0,1,0,0,4,2,1,6,0,0,0,0,0,0,0,0,1,5,0,3,1,2,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,99,4
2644,29,0,0,1,0,0,0,1,0,1,6,0,0,0,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,1,5,99,3,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2,0,1,0,0,0,0,4,0
2645,26,0,0,1,0,0,0,1,0,0,19,0,0,0,1,0,0,4,2,1,3,0,1,0,0,0,0,0,0,0,5,99,99,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,2
2646,33,0,0,1,0,1,0,1,0,1,48,0,0,1,0,0,0,4,2,1,3,0,0,1,0,0,0,0,0,0,5,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,99,4
2647,80,2,0,0,0,0,0,1,0,0,45,0,0,0,1,0,0,2,1,1,8,0,0,0,0,0,0,0,0,1,5,2,3,6,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,0,1,0,4,2
2648,25,0,0,1,0,0,0,0,0,0,103,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,5,2,5,1,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3,1,1,2,0,0,0,0,0,1,99,3
2649,47,0,0,0,0,0,0,0,0,1,35,0,0,0,1,0,0,3,2,1,6,0,0,0,0,0,0,0,0,1,5,0,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,2
2650,19,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,3,2,1,6,0,0,0,0,0,0,0,0,1,5,3,5,1,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,5,1
2651,32,0,1,1,0,1,0,0,0,1,2,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,5,99,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,4,0
2652,37,98,1,0,0,0,0,0,0,0,45,0,0,0,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,1,5,2,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,4,2,2,0,0,0,0,1,0,99,2
2653,25,2,0,1,0,0,0,0,0,0,109,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,6,3,5,3,3,2,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,1,0,2,2
2654,72,98,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,3,6,0,1,1,0,0,0,0,0,0,0,0,5,99,6,98,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0,0,0,0,1,0
2655,20,0,1,1,0,1,0,1,0,0,8,0,0,0,1,0,0,3,1,1,6,0,0,0,0,0,0,0,0,1,5,3,5,2,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,0,0,4,2
2656,69,98,1,0,0,0,0,0,0,0,45,0,0,0,0,0,1,4,6,1,5,0,0,0,0,0,0,1,0,1,5,99,3,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,99,0
2657,45,98,1,0,0,0,0,1,0,0,64,0,0,0,1,0,0,99,6,1,6,0,0,0,0,0,0,0,0,1,4,1,99,99,2,30,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,1,4,3
2658,18,0,1,1,0,0,0,0,0,0,19,0,0,0,1,0,0,3,1,0,8,0,1,0,0,0,0,0,0,0,5,3,5,2,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,2,1,98,2,0,0,1,1,0,0,99,2
2659,45,0,0,1,0,0,0,0,0,0,28,0,0,0,1,0,0,1,1,1,3,1,0,0,1,0,0,0,0,1,5,99,5,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,1,0,4,0
2660,39,98,0,0,1,0,0,0,0,0,39,0,0,0,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,5,3,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,4,3
2661,80,0,1,0,0,0,0,0,0,0,35,0,1,1,0,0,1,2,1,1,7,1,0,0,0,0,0,0,0,0,5,2,3,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,1
2662,23,0,0,1,0,0,1,1,1,0,16,0,0,0,1,0,0,4,3,1,3,0,0,0,0,0,1,0,0,0,5,3,3,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,99,3
2663,0,98,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,5,3,5,6,4,1,2,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,1,0,0,0,0,99,0
2664,52,98,0,0,1,0,0,0,0,0,45,0,0,0,1,0,0,7,1,1,5,0,0,0,0,0,0,0,0,1,5,99,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,1
2665,18,2,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,1,2,1,8,0,0,0,0,0,0,0,0,1,5,3,5,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,1,2
2666,25,0,0,1,0,0,0,0,1,0,54,0,0,0,1,0,0,5,2,1,3,0,0,0,0,0,0,0,0,1,3,3,3,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,99,3
2667,70,98,0,1,0,0,0,0,0,0,40,0,0,0,1,0,0,3,2,1,6,1,0,0,0,0,0,0,0,0,5,99,1,99,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,1
2668,34,0,0,1,0,0,0,0,0,0,39,0,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,1,5,1,3,6,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,99,0
2669,61,0,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,5,1,1,8,0,0,1,0,0,0,0,0,0,5,2,3,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,99,4
2670,62,98,1,1,0,0,1,1,1,0,40,0,0,0,1,0,0,4,1,1,8,0,0,0,0,0,0,0,0,1,5,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,4,2
2671,38,0,0,1,0,0,0,0,0,0,28,0,0,0,1,0,0,7,4,0,7,0,0,0,0,0,0,0,0,1,5,2,4,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,4,1
2672,63,98,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0,5,99,6,2,2,199,1,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,4
2673,31,0,0,1,0,0,0,1,0,0,20,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,5,0,3,2,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,4,3
2674,42,2,1,0,0,0,0,0,0,0,48,0,0,0,1,0,0,3,2,0,8,0,0,0,1,0,0,0,0,0,5,99,3,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,99,2
2675,66,2,1,1,0,0,1,0,0,0,34,0,0,0,1,0,0,5,1,1,5,0,0,0,0,0,0,0,0,1,5,99,3,6,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,2
2676,22,0,0,1,0,0,0,0,0,1,87,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,9,3,5,1,1,12,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,4,2
2677,60,0,0,1,0,0,0,1,0,0,40,0,0,0,1,0,0,4,1,0,4,0,0,0,0,0,0,0,1,0,5,0,6,0,4,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,3
2678,32,98,0,1,0,0,0,0,0,0,35,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,5,2,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,99,3
2679,23,98,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,1,5,99,5,99,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1,1,0,1,1,0,1,0,99,4
2680,37,0,0,1,0,0,0,1,0,0,72,0,0,0,1,0,0,6,6,1,6,0,0,0,0,0,0,0,0,1,4,2,5,1,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,2,0,0,0,0,1,0,2,2
2681,22,98,0,0,1,0,0,0,0,0,20,0,0,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,1,5,3,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,99,2
2682,42,0,0,0,0,0,0,1,0,0,87,0,0,0,1,0,0,5,1,1,8,0,0,0,0,0,0,0,0,1,9,0,3,0,2,12,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,99,2
2683,40,2,0,1,0,1,0,0,0,1,17,0,0,0,1,0,0,4,1,1,3,0,0,0,0,0,0,0,0,1,5,99,5,6,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,0,2,1
2684,59,0,0,0,0,1,0,0,0,0,20,1,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,1,5,99,5,98,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,4,0
2685,25,2,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,3,3,1,3,0,0,0,0,0,0,0,0,1,5,1,5,2,2,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,0
2686,30,98,0,0,1,0,0,0,0,0,13,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,1,5,2,0,6,1,1,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,1,99,0
2687,30,0,0,1,0,0,1,0,1,0,35,0,0,0,1,0,0,1,2,1,4,1,0,0,0,0,0,0,0,1,5,99,3,1,4,1,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,4,4
2688,50,0,1,1,0,0,0,0,0,0,40,0,0,0,1,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,5,2,4,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,4,4
2689,68,98,0,0,1,0,0,0,0,0,14,0,0,0,1,0,0,3,6,1,3,0,1,0,1,1,0,1,1,1,5,99,3,98,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,0,0,0,0,1,0,1,2
2690,45,98,1,0,0,1,0,1,0,0,32,0,0,0,1,0,0,4,6,1,5,0,0,0,0,0,0,0,0,1,5,99,99,4,4,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,4,0
2691,34,0,0,1,0,0,0,0,0,1,32,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,5,99,5,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,0
2692,20,2,0,1,0,0,0,0,1,0,6,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,5,3,5,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,2
2693,32,0,1,1,0,0,0,1,0,0,12,0,0,0,1,0,0,5,1,1,6,0,0,0,1,0,0,0,0,0,5,0,3,99,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,99,2
2694,34,2,1,0,0,0,0,1,1,0,6,0,0,0,1,0,0,2,1,1,5,0,0,1,0,0,0,0,0,0,5,2,3,1,1,1,5,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,3
2695,44,98,0,0,1,0,0,0,0,0,27,0,0,0,1,0,0,7,6,1,6,0,0,0,1,0,0,0,0,0,5,2,3,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,98,2,0,0,0,0,1,0,4,2
2696,32,0,0,1,0,0,0,1,0,0,18,0,0,0,1,0,0,4,2,1,7,0,0,0,0,0,0,0,0,1,5,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,3
2697,21,98,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,3,6,1,3,0,0,0,1,0,0,0,0,0,5,1,5,99,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,2,2,0,0,0,0,1,0,99,1
2698,28,98,0,0,1,0,0,0,0,0,50,0,0,0,1,0,0,3,6,1,6,0,0,0,0,0,0,0,0,1,6,0,99,2,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,1,99,2
2699,41,0,0,1,0,0,0,0,0,0,43,0,0,0,1,0,0,3,1,1,6,0,0,0,0,0,0,0,0,1,5,99,3,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,99,1
2700,26,98,0,0,1,0,0,0,0,0,45,0,0,0,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,1,5,2,5,98,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,0,1,99,2
